Year,Month,ProductCategory,ProductSubcategory,Product,Qty,LineTotal
2016,10,Clothing,Gloves,"Half-Finger Gloves, M",9,132.25
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1020.59
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1020.59
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1020.59
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1020.59
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1020.59
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1020.59
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1020.59
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1020.59
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1020.59
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1020.59
2016,10,Components,Pedals,ML Road Pedal,3,111.76
2016,10,Components,Pedals,ML Road Pedal,3,111.76
2016,10,Components,Pedals,ML Road Pedal,3,111.76
2016,10,Components,Pedals,ML Road Pedal,3,111.76
2016,10,Components,Pedals,ML Road Pedal,3,111.76
2016,10,Components,Pedals,ML Road Pedal,3,111.76
2016,10,Components,Pedals,ML Road Pedal,3,111.76
2016,10,Components,Pedals,ML Road Pedal,3,111.76
2016,10,Components,Pedals,ML Road Pedal,3,111.76
2016,10,Components,Pedals,ML Road Pedal,3,111.76
2016,10,Components,Road Frames,"ML Road Frame-W - Yellow, 48",2,713.80
2016,10,Components,Road Frames,"ML Road Frame-W - Yellow, 48",2,713.80
2016,10,Components,Road Frames,"ML Road Frame-W - Yellow, 48",2,713.80
2016,10,Components,Road Frames,"ML Road Frame-W - Yellow, 48",2,713.80
2016,10,Components,Road Frames,"ML Road Frame-W - Yellow, 48",2,713.80
2016,10,Components,Road Frames,"ML Road Frame-W - Yellow, 48",2,713.80
2016,10,Components,Road Frames,"ML Road Frame-W - Yellow, 48",2,713.80
2016,10,Components,Road Frames,"ML Road Frame-W - Yellow, 48",2,713.80
2016,10,Components,Road Frames,"ML Road Frame-W - Yellow, 48",2,713.80
2016,10,Components,Road Frames,"ML Road Frame-W - Yellow, 48",2,713.80
2016,10,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,8.24
2016,10,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,8.24
2016,10,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,8.24
2016,10,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,8.24
2016,10,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,8.24
2016,10,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,8.24
2016,10,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,8.24
2016,10,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,8.24
2016,10,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,8.24
2016,10,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,8.24
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",6,179.96
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",6,179.96
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",6,179.96
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",6,179.96
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",6,179.96
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",6,179.96
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",6,179.96
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",6,179.96
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",6,179.96
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",6,179.96
2016,10,Accessories,Helmets,"Sport-100 Helmet, Red",6,125.96
2016,10,Accessories,Helmets,"Sport-100 Helmet, Red",6,125.96
2016,10,Accessories,Helmets,"Sport-100 Helmet, Red",6,125.96
2016,10,Accessories,Helmets,"Sport-100 Helmet, Red",6,125.96
2016,10,Accessories,Helmets,"Sport-100 Helmet, Red",6,125.96
2016,10,Accessories,Helmets,"Sport-100 Helmet, Red",6,125.96
2016,10,Accessories,Helmets,"Sport-100 Helmet, Red",6,125.96
2016,10,Accessories,Helmets,"Sport-100 Helmet, Red",6,125.96
2016,10,Accessories,Helmets,"Sport-100 Helmet, Red",6,125.96
2016,10,Accessories,Helmets,"Sport-100 Helmet, Red",6,125.96
2016,10,Components,Pedals,LL Road Pedal,3,72.88
2016,10,Components,Pedals,LL Road Pedal,3,72.88
2016,10,Components,Pedals,LL Road Pedal,3,72.88
2016,10,Components,Pedals,LL Road Pedal,3,72.88
2016,10,Components,Pedals,LL Road Pedal,3,72.88
2016,10,Components,Pedals,LL Road Pedal,3,72.88
2016,10,Components,Pedals,LL Road Pedal,3,72.88
2016,10,Components,Pedals,LL Road Pedal,3,72.88
2016,10,Components,Pedals,LL Road Pedal,3,72.88
2016,10,Components,Pedals,LL Road Pedal,3,72.88
2016,10,Components,Road Frames,"ML Road Frame-W - Yellow, 44",1,356.90
2016,10,Components,Road Frames,"ML Road Frame-W - Yellow, 44",1,356.90
2016,10,Components,Road Frames,"ML Road Frame-W - Yellow, 44",1,356.90
2016,10,Components,Road Frames,"ML Road Frame-W - Yellow, 44",1,356.90
2016,10,Components,Road Frames,"ML Road Frame-W - Yellow, 44",1,356.90
2016,10,Components,Road Frames,"ML Road Frame-W - Yellow, 44",1,356.90
2016,10,Components,Road Frames,"ML Road Frame-W - Yellow, 44",1,356.90
2016,10,Components,Road Frames,"ML Road Frame-W - Yellow, 44",1,356.90
2016,10,Components,Road Frames,"ML Road Frame-W - Yellow, 44",1,356.90
2016,10,Components,Road Frames,"ML Road Frame-W - Yellow, 44",1,356.90
2016,10,Bikes,Road Bikes,"Road-250 Black, 52",2,2932.02
2016,10,Bikes,Road Bikes,"Road-250 Black, 52",2,2932.02
2016,10,Bikes,Road Bikes,"Road-250 Black, 52",2,2932.02
2016,10,Bikes,Road Bikes,"Road-250 Black, 52",2,2932.02
2016,10,Bikes,Road Bikes,"Road-250 Black, 52",2,2932.02
2016,10,Bikes,Road Bikes,"Road-250 Black, 52",2,2932.02
2016,10,Bikes,Road Bikes,"Road-250 Black, 52",2,2932.02
2016,10,Bikes,Road Bikes,"Road-250 Black, 52",2,2932.02
2016,10,Bikes,Road Bikes,"Road-250 Black, 52",2,2932.02
2016,10,Bikes,Road Bikes,"Road-250 Black, 52",2,2932.02
2016,10,Bikes,Road Bikes,"Road-250 Black, 44",2,2932.02
2016,10,Bikes,Road Bikes,"Road-250 Black, 44",2,2932.02
2016,10,Bikes,Road Bikes,"Road-250 Black, 44",2,2932.02
2016,10,Bikes,Road Bikes,"Road-250 Black, 44",2,2932.02
2016,10,Bikes,Road Bikes,"Road-250 Black, 44",2,2932.02
2016,10,Bikes,Road Bikes,"Road-250 Black, 44",2,2932.02
2016,10,Bikes,Road Bikes,"Road-250 Black, 44",2,2932.02
2016,10,Bikes,Road Bikes,"Road-250 Black, 44",2,2932.02
2016,10,Bikes,Road Bikes,"Road-250 Black, 44",2,2932.02
2016,10,Bikes,Road Bikes,"Road-250 Black, 44",2,2932.02
2016,10,Components,Road Frames,"LL Road Frame - Black, 58",2,404.66
2016,10,Components,Road Frames,"LL Road Frame - Black, 58",2,404.66
2016,10,Components,Road Frames,"LL Road Frame - Black, 58",2,404.66
2016,10,Components,Road Frames,"LL Road Frame - Black, 58",2,404.66
2016,10,Components,Road Frames,"LL Road Frame - Black, 58",2,404.66
2016,10,Components,Road Frames,"LL Road Frame - Black, 58",2,404.66
2016,10,Components,Road Frames,"LL Road Frame - Black, 58",2,404.66
2016,10,Components,Road Frames,"LL Road Frame - Black, 58",2,404.66
2016,10,Components,Road Frames,"LL Road Frame - Black, 58",2,404.66
2016,10,Components,Road Frames,"LL Road Frame - Black, 58",2,404.66
2016,10,Clothing,Vests,"Classic Vest, S",23,763.11
2016,10,Clothing,Vests,"Classic Vest, S",23,763.11
2016,10,Clothing,Vests,"Classic Vest, S",23,763.11
2016,10,Clothing,Vests,"Classic Vest, S",23,763.11
2016,10,Clothing,Vests,"Classic Vest, S",23,763.11
2016,10,Clothing,Vests,"Classic Vest, S",23,763.11
2016,10,Clothing,Vests,"Classic Vest, S",23,763.11
2016,10,Clothing,Vests,"Classic Vest, S",23,763.11
2016,10,Clothing,Vests,"Classic Vest, S",23,763.11
2016,10,Clothing,Vests,"Classic Vest, S",23,763.11
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 42",4,4082.38
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 42",4,4082.38
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 42",4,4082.38
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 42",4,4082.38
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 42",4,4082.38
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 42",4,4082.38
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 42",4,4082.38
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 42",4,4082.38
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 42",4,4082.38
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 42",4,4082.38
2016,10,Clothing,Gloves,"Half-Finger Gloves, L",8,117.55
2016,10,Clothing,Gloves,"Half-Finger Gloves, L",8,117.55
2016,10,Clothing,Gloves,"Half-Finger Gloves, L",8,117.55
2016,10,Clothing,Gloves,"Half-Finger Gloves, L",8,117.55
2016,10,Clothing,Gloves,"Half-Finger Gloves, L",8,117.55
2016,10,Clothing,Gloves,"Half-Finger Gloves, L",8,117.55
2016,10,Clothing,Gloves,"Half-Finger Gloves, L",8,117.55
2016,10,Clothing,Gloves,"Half-Finger Gloves, L",8,117.55
2016,10,Clothing,Gloves,"Half-Finger Gloves, L",8,117.55
2016,10,Clothing,Gloves,"Half-Finger Gloves, L",8,117.55
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",2,59.99
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",2,59.99
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",2,59.99
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",2,59.99
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",2,59.99
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",2,59.99
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",2,59.99
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",2,59.99
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",2,59.99
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",2,59.99
2016,10,Clothing,Vests,"Classic Vest, M",14,505.31
2016,10,Clothing,Vests,"Classic Vest, M",14,505.31
2016,10,Clothing,Vests,"Classic Vest, M",14,505.31
2016,10,Clothing,Vests,"Classic Vest, M",14,505.31
2016,10,Clothing,Vests,"Classic Vest, M",14,505.31
2016,10,Clothing,Vests,"Classic Vest, M",14,505.31
2016,10,Clothing,Vests,"Classic Vest, M",14,505.31
2016,10,Clothing,Vests,"Classic Vest, M",14,505.31
2016,10,Clothing,Vests,"Classic Vest, M",14,505.31
2016,10,Clothing,Vests,"Classic Vest, M",14,505.31
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",12,368.25
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",12,368.25
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",12,368.25
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",12,368.25
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",12,368.25
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",12,368.25
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",12,368.25
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",12,368.25
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",12,368.25
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",12,368.25
2016,10,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,23.95
2016,10,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,23.95
2016,10,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,23.95
2016,10,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,23.95
2016,10,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,23.95
2016,10,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,23.95
2016,10,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,23.95
2016,10,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,23.95
2016,10,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,23.95
2016,10,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,23.95
2016,10,Bikes,Road Bikes,"Road-750 Black, 52",6,1943.96
2016,10,Bikes,Road Bikes,"Road-750 Black, 52",6,1943.96
2016,10,Bikes,Road Bikes,"Road-750 Black, 52",6,1943.96
2016,10,Bikes,Road Bikes,"Road-750 Black, 52",6,1943.96
2016,10,Bikes,Road Bikes,"Road-750 Black, 52",6,1943.96
2016,10,Bikes,Road Bikes,"Road-750 Black, 52",6,1943.96
2016,10,Bikes,Road Bikes,"Road-750 Black, 52",6,1943.96
2016,10,Bikes,Road Bikes,"Road-750 Black, 52",6,1943.96
2016,10,Bikes,Road Bikes,"Road-750 Black, 52",6,1943.96
2016,10,Bikes,Road Bikes,"Road-750 Black, 52",6,1943.96
2016,10,Clothing,Gloves,"Half-Finger Gloves, S",6,88.16
2016,10,Clothing,Gloves,"Half-Finger Gloves, S",6,88.16
2016,10,Clothing,Gloves,"Half-Finger Gloves, S",6,88.16
2016,10,Clothing,Gloves,"Half-Finger Gloves, S",6,88.16
2016,10,Clothing,Gloves,"Half-Finger Gloves, S",6,88.16
2016,10,Clothing,Gloves,"Half-Finger Gloves, S",6,88.16
2016,10,Clothing,Gloves,"Half-Finger Gloves, S",6,88.16
2016,10,Clothing,Gloves,"Half-Finger Gloves, S",6,88.16
2016,10,Clothing,Gloves,"Half-Finger Gloves, S",6,88.16
2016,10,Clothing,Gloves,"Half-Finger Gloves, S",6,88.16
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",4,129.58
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",4,129.58
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",4,129.58
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",4,129.58
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",4,129.58
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",4,129.58
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",4,129.58
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",4,129.58
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",4,129.58
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",4,129.58
2016,10,Accessories,Helmets,"Sport-100 Helmet, Blue",17,310.80
2016,10,Accessories,Helmets,"Sport-100 Helmet, Blue",17,310.80
2016,10,Accessories,Helmets,"Sport-100 Helmet, Blue",17,310.80
2016,10,Accessories,Helmets,"Sport-100 Helmet, Blue",17,310.80
2016,10,Accessories,Helmets,"Sport-100 Helmet, Blue",17,310.80
2016,10,Accessories,Helmets,"Sport-100 Helmet, Blue",17,310.80
2016,10,Accessories,Helmets,"Sport-100 Helmet, Blue",17,310.80
2016,10,Accessories,Helmets,"Sport-100 Helmet, Blue",17,310.80
2016,10,Accessories,Helmets,"Sport-100 Helmet, Blue",17,310.80
2016,10,Accessories,Helmets,"Sport-100 Helmet, Blue",17,310.80
2016,10,Accessories,Cleaners,Bike Wash - Dissolver,4,19.08
2016,10,Accessories,Cleaners,Bike Wash - Dissolver,4,19.08
2016,10,Accessories,Cleaners,Bike Wash - Dissolver,4,19.08
2016,10,Accessories,Cleaners,Bike Wash - Dissolver,4,19.08
2016,10,Accessories,Cleaners,Bike Wash - Dissolver,4,19.08
2016,10,Accessories,Cleaners,Bike Wash - Dissolver,4,19.08
2016,10,Accessories,Cleaners,Bike Wash - Dissolver,4,19.08
2016,10,Accessories,Cleaners,Bike Wash - Dissolver,4,19.08
2016,10,Accessories,Cleaners,Bike Wash - Dissolver,4,19.08
2016,10,Accessories,Cleaners,Bike Wash - Dissolver,4,19.08
2016,10,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,1344.59
2016,10,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,1344.59
2016,10,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,1344.59
2016,10,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,1344.59
2016,10,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,1344.59
2016,10,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,1344.59
2016,10,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,1344.59
2016,10,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,1344.59
2016,10,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,1344.59
2016,10,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,1344.59
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",6,179.96
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",6,179.96
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",6,179.96
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",6,179.96
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",6,179.96
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",6,179.96
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",6,179.96
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",6,179.96
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",6,179.96
2016,10,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",6,179.96
2016,10,Bikes,Road Bikes,"Road-550-W Yellow, 48",2,1344.59
2016,10,Bikes,Road Bikes,"Road-550-W Yellow, 48",2,1344.59
2016,10,Bikes,Road Bikes,"Road-550-W Yellow, 48",2,1344.59
2016,10,Bikes,Road Bikes,"Road-550-W Yellow, 48",2,1344.59
2016,10,Bikes,Road Bikes,"Road-550-W Yellow, 48",2,1344.59
2016,10,Bikes,Road Bikes,"Road-550-W Yellow, 48",2,1344.59
2016,10,Bikes,Road Bikes,"Road-550-W Yellow, 48",2,1344.59
2016,10,Bikes,Road Bikes,"Road-550-W Yellow, 48",2,1344.59
2016,10,Bikes,Road Bikes,"Road-550-W Yellow, 48",2,1344.59
2016,10,Bikes,Road Bikes,"Road-550-W Yellow, 48",2,1344.59
2016,10,Accessories,Hydration Packs,Hydration Pack - 70 oz.,6,197.96
2016,10,Accessories,Hydration Packs,Hydration Pack - 70 oz.,6,197.96
2016,10,Accessories,Hydration Packs,Hydration Pack - 70 oz.,6,197.96
2016,10,Accessories,Hydration Packs,Hydration Pack - 70 oz.,6,197.96
2016,10,Accessories,Hydration Packs,Hydration Pack - 70 oz.,6,197.96
2016,10,Accessories,Hydration Packs,Hydration Pack - 70 oz.,6,197.96
2016,10,Accessories,Hydration Packs,Hydration Pack - 70 oz.,6,197.96
2016,10,Accessories,Hydration Packs,Hydration Pack - 70 oz.,6,197.96
2016,10,Accessories,Hydration Packs,Hydration Pack - 70 oz.,6,197.96
2016,10,Accessories,Hydration Packs,Hydration Pack - 70 oz.,6,197.96
2016,10,Components,Road Frames,"LL Road Frame - Black, 52",1,202.33
2016,10,Components,Road Frames,"LL Road Frame - Black, 52",1,202.33
2016,10,Components,Road Frames,"LL Road Frame - Black, 52",1,202.33
2016,10,Components,Road Frames,"LL Road Frame - Black, 52",1,202.33
2016,10,Components,Road Frames,"LL Road Frame - Black, 52",1,202.33
2016,10,Components,Road Frames,"LL Road Frame - Black, 52",1,202.33
2016,10,Components,Road Frames,"LL Road Frame - Black, 52",1,202.33
2016,10,Components,Road Frames,"LL Road Frame - Black, 52",1,202.33
2016,10,Components,Road Frames,"LL Road Frame - Black, 52",1,202.33
2016,10,Components,Road Frames,"LL Road Frame - Black, 52",1,202.33
2016,10,Components,Handlebars,HL Road Handlebars,1,72.16
2016,10,Components,Handlebars,HL Road Handlebars,1,72.16
2016,10,Components,Handlebars,HL Road Handlebars,1,72.16
2016,10,Components,Handlebars,HL Road Handlebars,1,72.16
2016,10,Components,Handlebars,HL Road Handlebars,1,72.16
2016,10,Components,Handlebars,HL Road Handlebars,1,72.16
2016,10,Components,Handlebars,HL Road Handlebars,1,72.16
2016,10,Components,Handlebars,HL Road Handlebars,1,72.16
2016,10,Components,Handlebars,HL Road Handlebars,1,72.16
2016,10,Components,Handlebars,HL Road Handlebars,1,72.16
2016,10,Clothing,Socks,"Racing Socks, L",4,21.58
2016,10,Clothing,Socks,"Racing Socks, L",4,21.58
2016,10,Clothing,Socks,"Racing Socks, L",4,21.58
2016,10,Clothing,Socks,"Racing Socks, L",4,21.58
2016,10,Clothing,Socks,"Racing Socks, L",4,21.58
2016,10,Clothing,Socks,"Racing Socks, L",4,21.58
2016,10,Clothing,Socks,"Racing Socks, L",4,21.58
2016,10,Clothing,Socks,"Racing Socks, L",4,21.58
2016,10,Clothing,Socks,"Racing Socks, L",4,21.58
2016,10,Clothing,Socks,"Racing Socks, L",4,21.58
2016,10,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,720.00
2016,10,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,720.00
2016,10,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,720.00
2016,10,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,720.00
2016,10,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,720.00
2016,10,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,720.00
2016,10,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,720.00
2016,10,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,720.00
2016,10,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,720.00
2016,10,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,720.00
2016,10,Bikes,Road Bikes,"Road-750 Black, 58",4,1295.98
2016,10,Bikes,Road Bikes,"Road-750 Black, 58",4,1295.98
2016,10,Bikes,Road Bikes,"Road-750 Black, 58",4,1295.98
2016,10,Bikes,Road Bikes,"Road-750 Black, 58",4,1295.98
2016,10,Bikes,Road Bikes,"Road-750 Black, 58",4,1295.98
2016,10,Bikes,Road Bikes,"Road-750 Black, 58",4,1295.98
2016,10,Bikes,Road Bikes,"Road-750 Black, 58",4,1295.98
2016,10,Bikes,Road Bikes,"Road-750 Black, 58",4,1295.98
2016,10,Bikes,Road Bikes,"Road-750 Black, 58",4,1295.98
2016,10,Bikes,Road Bikes,"Road-750 Black, 58",4,1295.98
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",10,323.94
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",10,323.94
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",10,323.94
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",10,323.94
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",10,323.94
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",10,323.94
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",10,323.94
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",10,323.94
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",10,323.94
2016,10,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",10,323.94
2016,10,Components,Road Frames,"HL Road Frame - Red, 44",2,1717.80
2016,10,Components,Road Frames,"HL Road Frame - Red, 44",2,1717.80
2016,10,Components,Road Frames,"HL Road Frame - Red, 44",2,1717.80
2016,10,Components,Road Frames,"HL Road Frame - Red, 44",2,1717.80
2016,10,Components,Road Frames,"HL Road Frame - Red, 44",2,1717.80
2016,10,Components,Road Frames,"HL Road Frame - Red, 44",2,1717.80
2016,10,Components,Road Frames,"HL Road Frame - Red, 44",2,1717.80
2016,10,Components,Road Frames,"HL Road Frame - Red, 44",2,1717.80
2016,10,Components,Road Frames,"HL Road Frame - Red, 44",2,1717.80
2016,10,Components,Road Frames,"HL Road Frame - Red, 44",2,1717.80
2016,10,Bikes,Road Bikes,"Road-750 Black, 48",4,1295.98
2016,10,Bikes,Road Bikes,"Road-750 Black, 48",4,1295.98
2016,10,Bikes,Road Bikes,"Road-750 Black, 48",4,1295.98
2016,10,Bikes,Road Bikes,"Road-750 Black, 48",4,1295.98
2016,10,Bikes,Road Bikes,"Road-750 Black, 48",4,1295.98
2016,10,Bikes,Road Bikes,"Road-750 Black, 48",4,1295.98
2016,10,Bikes,Road Bikes,"Road-750 Black, 48",4,1295.98
2016,10,Bikes,Road Bikes,"Road-750 Black, 48",4,1295.98
2016,10,Bikes,Road Bikes,"Road-750 Black, 48",4,1295.98
2016,10,Bikes,Road Bikes,"Road-750 Black, 48",4,1295.98
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,3061.78
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,3061.78
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,3061.78
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,3061.78
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,3061.78
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,3061.78
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,3061.78
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,3061.78
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,3061.78
2016,10,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,3061.78
2016,10,Clothing,Caps,AWC Logo Cap,4,21.58
2016,10,Clothing,Caps,AWC Logo Cap,4,21.58
2016,10,Clothing,Caps,AWC Logo Cap,4,21.58
2016,10,Clothing,Caps,AWC Logo Cap,4,21.58
2016,10,Clothing,Caps,AWC Logo Cap,4,21.58
2016,10,Clothing,Caps,AWC Logo Cap,4,21.58
2016,10,Clothing,Caps,AWC Logo Cap,4,21.58
2016,10,Clothing,Caps,AWC Logo Cap,4,21.58
2016,10,Clothing,Caps,AWC Logo Cap,4,21.58
2016,10,Clothing,Caps,AWC Logo Cap,4,21.58
2016,10,Accessories,Helmets,"Sport-100 Helmet, Black",11,218.77
2016,10,Accessories,Helmets,"Sport-100 Helmet, Black",11,218.77
2016,10,Accessories,Helmets,"Sport-100 Helmet, Black",11,218.77
2016,10,Accessories,Helmets,"Sport-100 Helmet, Black",11,218.77
2016,10,Accessories,Helmets,"Sport-100 Helmet, Black",11,218.77
2016,10,Accessories,Helmets,"Sport-100 Helmet, Black",11,218.77
2016,10,Accessories,Helmets,"Sport-100 Helmet, Black",11,218.77
2016,10,Accessories,Helmets,"Sport-100 Helmet, Black",11,218.77
2016,10,Accessories,Helmets,"Sport-100 Helmet, Black",11,218.77
2016,10,Accessories,Helmets,"Sport-100 Helmet, Black",11,218.77
2016,10,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,1344.59
2016,10,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,1344.59
2016,10,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,1344.59
